Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Return_5D,Return_10D,Return_20D,Return_60D,Volatility_20D,Volatility_60D,Volatility_120D,Volatility_252D,MA_20D,MA_50D,MA_100D,MA_200D,Price_vs_MA20_pct,Price_vs_MA50_pct,Price_vs_MA200_pct,Volatility_Ratio_20_60,Volatility_Ratio_20_120,Volatility_Ratio_60_252,True_Range,ATR_14D,ATR_14D_pct,Return_Volatility_20D,Return_Volatility_60D,Drawdown_20D_pct,Drawdown_60D_pct,Drawdown_252D_pct,Range_20D_pct,Volume_Change_pct,Volatility_Term_Spread_20_60,Volatility_Term_Spread_60_120,Volatility_Term_Spread_120_252,Short_Long_Volatility_Ratio,Volatility_20D_Percentile,Volatility_60D_Percentile,Volatility_120D_Percentile,Volatility_20D_ZScore,Volatility_Acceleration,Volatility_Momentum_20D,Volatility_of_Volatility_20D,Return_Dispersion_20D,Return_Dispersion_60D,Upside_Volatility_20D,Downside_Volatility_20D,Downside_Volatility_Ratio,Range_Volatility_20D,Range_Volatility_60D,Volatility_Composite,Volatility_Stress_Score,Volatility_Direction,Volatility_Environment,Volatility_Pressure,Trend_Score,Market_Trend,Volatility_Regime_Score,Detected_Volatility_Regime,Market_Regime,Regime_Confidence_Score,Regime_Confidence,Risk_State,Positioning_Environment,Previous_Market_Regime,Regime_Changed,Regime_Duration_Days,Drawdown_Risk,Final_Regime,Trend_Decision_Score,Trend_Signal,Volatility_Decision_Score,Volatility_Signal,Risk_Decision_Score,Risk_Signal,Decision_Confidence_Score,Decision_Confidence,Market_Bias_Score,Market_Bias,Exposure_Guidance,Portfolio_Posture,Volatility_Response,Trend_Response,Drawdown_Response,Final_Decision_Score,Final_Decision,Decision_Reason,Rule_Market_Condition,Rule_Trend_Condition,Rule_Volatility_Condition,Rule_Risk_Condition,Trend_Score_Band,Volatility_Score_Band,Risk_Score_Band,Rule_Confidence_Band,Rule_Market_Bias,Rule_Exposure_Level,Rule_Portfolio_Posture,Trend_Volatility_Combination,Risk_Trend_Combination,Primary_Rule_Action,Positioning_Rule,Volatility_Rule_Action,Trend_Rule_Action,Drawdown_Rule_Action,Rule_Score,Rule_Strength,System_Action,Rule_Priority,Rule_Consistency,Final_Rule_Label
2025-10-23,25891.400391,25891.400391,26104.199219,25862.449219,26057.199219,448400,0.088141,0.000881,2.242378,3.374770,2.868155,4.245281,8.432671,8.397066,10.715501,12.664407,25193.647656,25011.120117,25018.911621,24260.457539,2.769558,3.519556,6.722638,1.004240,0.786960,0.663045,241.750000,199.492467,0.770497,0.531691,0.528974,0.000000,0.000000,0.000000,5.857157,955.058824,0.035604,-2.318435,-1.948906,0.665856,11.889436,5.959246,17.355372,-0.996560,5.159851,0.660130,0.646698,8.432671,8.397066,,,,0.753596,0.725166,11.734685,24.964881,Stable,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Elevated Risk Bull,True,1,Low,Low Volatility Bull,66.250000,Positive,81.384404,Strong Positive,85.000000,Strong Positive,63.210000,Medium,75.480000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,74.910000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,74.084321,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-24,25795.150391,25795.150391,25944.150391,25718.199219,25935.099609,284900,-0.371745,-0.003724,0.820196,2.435686,2.946294,4.514625,8.366284,8.321531,10.715415,12.663934,25230.560156,25035.322109,25029.697129,24269.409541,2.237724,3.035025,6.286683,1.005378,0.780771,0.657105,225.951172,204.399693,0.792396,0.527525,0.524240,-0.371745,-0.371745,-0.371745,5.879012,-36.462979,0.044753,-2.393884,-1.948519,0.660639,11.241484,5.226749,17.309205,-1.006773,-4.040054,1.425086,0.625074,8.366284,8.321531,,,,0.772969,0.723383,11.259146,22.635706,Rising,Low,Neutral,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,2,Low,Low Volatility Bull,66.250000,Positive,72.329206,Strong Positive,85.000000,Strong Positive,61.850000,Medium,72.760000,Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,72.440000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Favorable,Very Low Risk,Medium,Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,71.163762,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-27,25966.050781,25966.050781,26005.949219,25827.000000,25843.199219,266300,0.662529,0.006603,0.996510,2.692077,4.319664,4.612814,7.977849,8.347470,10.737951,12.676529,25284.320215,25064.895117,25043.932637,24281.159541,2.696258,3.595290,6.939089,0.955721,0.742958,0.658498,210.798828,204.149693,0.786218,0.503187,0.525885,0.000000,0.000000,0.000000,5.840318,-6.528607,-0.369621,-2.390480,-1.938578,0.629340,7.983352,5.608913,17.695635,-1.100977,-9.189999,1.352337,0.551924,7.977849,8.347470,,,,0.764360,0.718179,10.429300,19.985090,Rising,Low,Neutral,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,3,Low,Low Volatility Bull,66.250000,Positive,73.908548,Strong Positive,85.000000,Strong Positive,62.090000,Medium,73.240000,Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,72.870000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Favorable,Very Low Risk,Medium,Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,71.673564,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-28,25936.199219,25936.199219,26041.699219,25810.050781,25939.949219,395200,-0.114964,-0.001150,0.360052,2.809846,5.197792,4.349814,6.826516,8.355482,10.739864,12.612668,25348.395215,25091.232109,25057.092637,24292.301035,2.318900,3.367579,6.767157,0.817010,0.635624,0.662467,231.648438,210.367467,0.811096,0.431284,0.526400,-0.114964,-0.114964,-0.114964,5.847040,48.404056,-1.528966,-2.384382,-1.872804,0.541243,2.118003,5.683564,17.727987,-1.388960,-22.174096,-0.644537,0.597686,6.826516,8.355482,,,,0.760517,0.724324,8.509851,13.952018,Stable,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,4,Low,Low Volatility Bull,66.250000,Positive,92.193193,Strong Positive,85.000000,Strong Positive,64.830000,Medium,78.720000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,77.850000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,77.569958,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-29,26053.900391,26053.900391,26097.849609,25960.300781,25982.000000,321900,0.453810,0.004528,0.716315,3.612576,5.760121,5.190296,6.742656,8.344823,10.716055,12.618771,25419.345215,25119.684102,25070.122637,24304.125791,2.496347,3.719061,7.199496,0.808005,0.629211,0.661302,161.650391,208.771066,0.801304,0.425961,0.525714,0.000000,0.000000,0.000000,5.820626,-18.547571,-1.602167,-2.371232,-1.902717,0.534335,1.852552,5.566219,17.406680,-1.399504,-20.548382,-0.171891,0.613745,6.742656,8.344823,,,,0.749345,0.711489,8.275150,14.153544,Stable,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,5,Low,Low Volatility Bull,66.250000,Positive,92.175749,Strong Positive,85.000000,Strong Positive,64.830000,Medium,78.720000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,77.850000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,77.564725,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-30,25877.849609,25877.849609,26032.050781,25845.250000,25984.400391,257400,-0.675718,-0.006780,-0.052337,2.188867,5.147068,5.342892,7.451884,8.282560,10.636317,12.637205,25482.682715,25139.702109,25078.870625,24315.882539,1.550727,2.936182,6.423650,0.899708,0.700608,0.655411,208.650391,211.178292,0.816058,0.470368,0.521828,-0.675718,-0.675718,-0.675718,5.789701,-20.037279,-0.830676,-2.353757,-2.000888,0.589678,5.215420,4.528012,17.203456,-1.208488,-11.630800,0.561863,0.576857,7.451884,8.282560,,,,0.756162,0.706620,8.982296,18.049483,Stable,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,6,Low,Low Volatility Bull,66.250000,Positive,90.139597,Strong Positive,85.000000,Strong Positive,64.520000,Medium,78.100000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,77.290000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,76.907379,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-31,25722.099609,25722.099609,25953.750000,25711.199219,25863.800781,334400,-0.601866,-0.006037,-0.283196,0.534677,3.566549,4.042227,7.610556,8.320204,9.218755,12.618932,25526.972656,25154.531094,25085.059629,24327.335537,0.764395,2.256327,5.733320,0.914708,0.825551,0.659343,242.550781,216.081892,0.840063,0.480079,0.524177,-1.273517,-1.273517,-1.273517,5.274252,29.914530,-0.709648,-0.898551,-3.400177,0.603106,5.780128,5.216724,7.656066,-1.160725,-9.033016,0.240129,0.567066,7.610556,8.320204,,,,0.750565,0.710050,6.217640,20.203268,Stable,Low,Neutral,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,7,Low,Low Volatility Bull,66.250000,Positive,84.272831,Strong Positive,85.000000,Strong Positive,63.640000,Medium,76.340000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,75.690000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,75.015349,Strong,Review,Review,Consistent Bullish,REVIEW
2025-11-03,25763.349609,25763.349609,25803.099609,25645.500000,25696.849609,23300,0.160368,0.001602,-0.780639,0.208091,3.491166,4.518536,7.607606,8.287786,8.982035,12.603918,25570.427637,25168.787070,25091.650625,24340.722539,0.754473,2.362301,5.844638,0.917930,0.846980,0.657556,157.599609,217.835519,0.845525,0.479901,0.522121,-1.115191,-1.115191,-1.115191,4.745302,-93.032297,-0.680180,-0.694249,-3.621884,0.603591,5.777946,4.639571,5.651491,-1.153890,-4.640892,0.201766,0.558805,7.607606,8.287786,,,,0.749568,0.710590,5.356336,21.416666,Stable,Low,Neutral,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,8,Low,Low Volatility Bull,66.250000,Positive,83.848578,Strong Positive,85.000000,Strong Positive,63.580000,Medium,76.220000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,75.580000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,74.879073,Strong,Review,Review,Consistent Bullish,REVIEW
2025-11-04,25597.650391,25597.650391,25787.400391,25578.400391,25744.750000,305100,-0.643159,-0.006452,-1.305314,-0.949962,2.073559,4.164739,7.827358,8.382745,9.024072,12.611476,25596.427637,25179.065078,25096.213125,24352.830537,0.004777,1.662434,5.111602,0.933746,0.867386,0.664692,209.000000,214.921317,0.839613,0.493561,0.528075,-1.751177,-1.751177,-1.751177,4.280468,1209.442060,-0.555387,-0.641327,-3.587404,0.620654,7.134768,6.055960,6.355434,-1.091158,14.661100,0.014108,0.558633,7.827358,8.382745,,,,0.747665,0.715232,6.515387,26.385007,Stable,Low,Neutral,5.000000,Strong Bullish,3.000000,Elevated,Elevated Risk Bull,55.000000,Medium,Elevated Risk,Selective Risk,Low Volatility Bull,True,1,Low,Elevated Risk Bull,66.250000,Positive,81.838294,Strong Positive,60.000000,Positive,62.030000,Medium,69.360000,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Normal,66.900000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.,Elevated Risk,Bullish Trend,Elevated Volatility,Elevated Risk,Bullish,Very Favorable,Low Risk,Medium,Bullish,Moderately High,Growth,Bullish / Elevated Volatility,Bullish / Elevated Risk,Maintain Bullish Exposure,Selective Risk,Normal Volatility Response,Wait for Confirmation,Normal,69.043488,Strong,Review,Review,Consistent Bullish,REVIEW
2025-11-06,25509.699219,25509.699219,25679.150391,25491.550781,25593.349609,371900,-0.343591,-0.003442,-2.088751,-1.387398,1.598668,3.714194,7.985361,8.425009,8.747665,12.605328,25616.497559,25191.857070,25102.428125,24364.313037,-0.416912,1.261686,4.701081,0.947816,0.912856,0.668369,187.599609,212.631975,0.833534,0.503537,0.530749,-2.088751,-2.088751,-2.088751,4.295226,21.894461,-0.439648,-0.322656,-3.857663,0.633491,8.339623,6.475096,4.039216,-1.044784,18.430509,0.172879,0.557724,7.985361,8.425009,,,,0.755640,0.707834,6.284645,28.129492,Stable,Low,Neutral,3.000000,Bullish,3.000000,Elevated,Elevated Risk Bull,45.000000,Low,Elevated Risk,Selective Risk,Elevated Risk Bull,False,2,Low,Elevated Risk Bull,70.750000,Strong Positive,80.986753,Strong Positive,60.000000,Positive,57.800000,Medium,71.130000,Bullish,Moderately High,Growth,Normal Risk,Trend Positive,Normal,66.560000,Maintain Bullish Exposure,Trend: Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.,Elevated Risk,Bullish Trend,Elevated Volatility,Elevated Risk,Bullish,Very Favorable,Low Risk,Medium,Bullish,Moderately High,Growth,Bullish / Elevated Volatility,Bullish / Elevated Risk,Maintain Bullish Exposure,Selective Risk,Normal Volatility Response,Trend Positive,Normal,69.728526,Strong,Review,Review,Consistent Bullish,REVIEW
2025-11-07,25492.300781,25492.300781,25551.250000,25318.449219,25433.800781,305600,-0.068203,-0.000682,-1.489880,-1.541437,1.781313,4.634019,7.912892,8.162243,8.744404,12.592333,25638.805078,25202.348086,25110.165137,24375.215537,-0.571416,1.150499,4.582873,0.969451,0.904909,0.648191,232.800781,207.699916,0.814755,0.498963,0.514308,-2.155530,-2.155530,-2.155530,4.236175,-17.827373,-0.249351,-0.582161,-3.847928,0.628390,7.732931,3.408656,4.037632,-1.059984,6.186466,0.118658,0.556508,7.912892,8.162243,,,,0.764568,0.706089,5.059740,25.118062,Stable,Low,Neutral,3.000000,Bullish,3.000000,Elevated,Elevated Risk Bull,45.000000,Low,Elevated Risk,Selective Risk,Elevated Risk Bull,False,3,Low,Elevated Risk Bull,70.750000,Strong Positive,82.162092,Strong Positive,60.000000,Positive,57.970000,Medium,71.490000,Bullish,Moderately High,Growth,Normal Risk,Trend Positive,Normal,66.880000,Maintain Bullish Exposure,Trend: Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.,Elevated Risk,Bullish Trend,Elevated Volatility,Elevated Risk,Bullish,Very Favorable,Low Risk,Medium,Bullish,Moderately High,Growth,Bullish / Elevated Volatility,Bullish / Elevated Risk,Maintain Bullish Exposure,Selective Risk,Normal Volatility Response,Trend Positive,Normal,70.106628,Strong,Review,Review,Consistent Bullish,REVIEW
2025-11-10,25574.349609,25574.349609,25653.449219,25503.500000,25503.500000,243600,0.321857,0.003213,-0.574409,-0.855978,1.558859,4.023985,7.784247,7.994347,8.743459,12.589948,25658.432520,25219.594063,25116.443633,24387.071289,-0.327701,1.406666,4.868474,0.973719,0.890294,0.634979,161.148438,199.717634,0.780929,0.490837,0.503649,-1.840610,-1.840610,-1.840610,4.080841,-20.287958,-0.210100,-0.749112,-3.846490,0.618291,6.711916,2.143951,3.996865,-1.089394,2.282233,-0.100156,0.557721,7.784247,7.994347,,,,0.759147,0.698683,4.284244,23.747722,Stable,Low,Neutral,3.000000,Bullish,2.000000,Low,Low Volatility Bull,40.000000,Low,Normal,Risk Seeking,Elevated Risk Bull,True,1,Low,Low Volatility Bull,70.750000,Strong Positive,82.845914,Strong Positive,85.000000,Strong Positive,59.330000,Medium,77.940000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Trend Positive,Normal,75.190000,Maintain Bullish Exposure,Trend: Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Trend Positive,Normal,75.515774,Strong,Review,Review,Consistent Bullish,REVIEW
2025-11-11,25694.949219,25694.949219,25715.800781,25449.250000,25617.000000,297700,0.471565,0.004705,-0.265495,-1.044062,1.619909,4.931307,7.821180,7.977276,8.624916,12.530047,25678.912500,25243.475039,25124.859121,24398.822285,0.062451,1.788479,5.312252,0.980433,0.906812,0.636652,266.550781,203.303432,0.791219,0.493171,0.502564,-1.377725,-1.377725,-1.377725,4.061687,22.208539,-0.156095,-0.647641,-3.905130,0.624194,7.086317,2.028320,3.603604,-1.076023,2.807382,-0.167075,0.558525,7.821180,7.977276,,,,0.776628,0.699845,4.239414,24.172762,Stable,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,2,Low,Low Volatility Bull,66.250000,Positive,82.622270,Strong Positive,85.000000,Strong Positive,63.390000,Medium,75.850000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,75.240000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,74.482681,Strong,Review,Review,Consistent Bullish,REVIEW
2025-11-12,25875.800781,25875.800781,25934.550781,25781.150391,25834.300781,312600,0.703841,0.007014,1.086625,-0.232873,2.570429,5.103511,8.027254,8.024353,8.650138,12.517428,25711.335059,25272.454063,25135.496621,24413.078037,0.639662,2.387369,5.991554,1.000362,0.927991,0.641054,239.601562,212.664342,0.821866,0.506182,0.505551,-0.683581,-0.683581,-0.683581,4.033299,5.005039,0.002901,-0.625785,-3.867290,0.641286,8.816880,2.333588,3.719655,-1.020312,2.553812,0.108145,0.558717,8.027254,8.024353,,,,0.783477,0.700972,4.956708,24.928591,Stable,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,3,Low,Low Volatility Bull,66.250000,Positive,82.011617,Strong Positive,85.000000,Strong Positive,63.300000,Medium,75.670000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,75.080000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,74.285985,Strong,Review,Review,Consistent Bullish,REVIEW
2025-11-13,25879.150391,25879.150391,26010.699219,25808.400391,25906.099609,385200,0.012945,0.000129,1.448277,-0.670725,2.917621,5.066113,7.862895,8.025336,8.558582,12.469887,25748.017578,25297.536055,25146.355625,24426.697041,0.509293,2.299095,5.946172,0.979759,0.918715,0.643577,202.298828,209.846401,0.810871,0.495819,0.505615,-0.670725,-0.670725,-0.670725,3.651007,23.224568,-0.162441,-0.533245,-3.911306,0.630551,7.419962,2.370937,2.622309,-1.056550,-1.533633,-0.122305,0.559062,7.862895,8.025336,,,,0.772892,0.708808,4.137736,23.451556,Stable,Low,Neutral,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,4,Low,Low Volatility Bull,66.250000,Positive,82.807963,Strong Positive,85.000000,Strong Positive,63.420000,Medium,75.900000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,75.290000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,74.542889,Strong,Review,Review,Consistent Bullish,REVIEW
2025-11-14,25910.050781,25910.050781,25940.199219,25740.800781,25767.900391,518900,0.119403,0.001193,1.638730,0.124435,2.316026,4.152847,7.577541,7.798761,8.447946,12.412711,25777.342578,25324.145078,25154.332129,24440.220547,0.514825,2.313625,6.013981,0.971634,0.896968,0.628288,199.398438,207.949777,0.802583,0.477782,0.491225,-0.552123,-0.552123,-0.552123,3.032607,34.709242,-0.221220,-0.649185,-3.964765,0.610466,5.722892,0.688073,2.190923,-1.121739,-4.238038,-0.441367,0.564916,7.577541,7.798761,,,,0.770737,0.710301,2.867296,22.043261,Stable,Low,Neutral,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,5,Low,Low Volatility Bull,66.250000,Positive,83.640280,Strong Positive,85.000000,Strong Positive,63.550000,Medium,76.150000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,75.520000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,74.812084,Strong,Review,Review,Consistent Bullish,REVIEW
